Fecha;Ley Cu;Ley Fe;Ley CuS;Razon Solubilidad;Recuperacion;Contenido Arcillas;Dureza Mineral
19-01-22;0.669116193;0.919630075;0.080124849;11.97472869;83.95453497;Media;Baja
20-01-22;0.703377585;0.860104248;0.084118161;11.95917574;83.23325506;Media;Baja
21-01-22;0.529401566;0.769929836;0.057094742;10.78477009;84.02793281;Baja;Alta
22-01-22;0.614636573;0.88650731;0.063611194;10.34939944;82.82050353;Media;Baja
23-01-22;0.615696263;0.857644945;0.069131203;11.22813424;83.29562587;Media;Baja
25-01-22;0.555010785;0.680064516;0.025257728;4.550853639;81.62905446;Media;Alta
26-01-22;0.607310241;0.723768756;0.031725275;5.223899208;82.80172394;Baja;Alta
27-01-22;0.56760872;0.643048116;0.033464372;5.895676222;83.41712778;Media;Alta
28-01-22;0.5697771;0.602326412;0.032441805;5.693771314;83.42632523;Media;Alta
29-01-22;0.549064259;0.653989546;0.030719414;5.594866832;84.02120435;Baja;Alta
30-01-22;0.597235828;0.689054885;0.033998993;5.692724907;83.59458683;Media;Alta
31-01-22;0.575179345;0.845164835;0.03236;5.626071368;84.57764968;Media;Alta
01-02-22;0.61861676;0.707750792;0.045719075;7.390532949;84.59142151;Media;Alta
02-02-22;0.58283337;0.894910114;0.035792078;6.14104817;83.93378612;Media;Alta
03-02-22;0.548075803;0.624446538;0.031481187;5.743947653;84.90090561;Media;Alta
04-02-22;0.534623336;0.679989923;0.044718157;8.364422961;85.61149349;Media;Alta
05-02-22;0.543840956;0.706626581;0.04600613;8.45948242;85.56304553;Media;Alta
06-02-22;0.583618146;0.621803927;0.046924462;8.040267763;85.1641807;Media;Alta
07-02-22;0.59435401;0.835274209;0.044201243;7.436854519;85.44188425;Media;Alta
08-02-22;0.58724038;1.023890446;0.04390453;7.47641535;85.44188425;Media;Alta
09-02-22;0.547091335;0.772624993;0.041837965;7.647345525;85.21581015;Media;Alta
10-02-22;0.516096481;0.767805698;0.039595218;7.672057373;85.14362449;Media;Alta
11-02-22;0.518487397;0.745845942;0.037171166;7.169155103;85.13752211;Media;Alta
12-02-22;0.529217705;0.770371005;0.033725099;6.372632375;84.28625443;Media;Alta
13-02-22;0.527265178;0.736424087;0.042960384;8.147775631;83.93386678;Media;Alta
14-02-22;0.524378169;0.834267849;0.02947904;5.621713856;84.96654914;Media;Alta
15-02-22;0.524841066;0.686563131;0.033039937;6.295227112;84.71067368;Media;Alta
16-02-22;0.427901459;1.140532956;0.015721462;3.674084584;79.35801213;Media;Alta
17-02-22;0.484984543;0.727183381;0.034530586;7.119935377;84.92430108;Media;Alta
18-02-22;0.491807824;0.67;0.039650245;8.062142036;86.2023111;Media;Alta
19-02-22;0.469388513;0.57;0.04478484;9.5411026;84.91411687;Media;Alta
20-02-22;0.445995151;0.527447695;0.040749469;9.13675155;83.18213361;Media;Alta
21-02-22;0.752814432;0.661106657;0.076484167;10.15976369;84.01595472;Media;Media
22-02-22;0.874768586;0.751501358;0.07351385;8.403805401;83.994218;Media;Baja
23-02-22;0.881338306;1.149506632;0.058993987;6.693682422;81.51011627;Media;Media
24-02-22;0.889274946;0.896098011;0.062712659;7.052111255;81.14089719;Media;Baja
25-02-22;0.738209097;0.829460293;0.07422862;10.05522968;77.64084216;Media;Baja
26-02-22;0.669472406;0.664985241;0.051760272;7.731501894;82.94630717;Media;Media
27-02-22;0.641666489;0.671920952;0.041140518;6.411511067;82.4988071;Media;Alta
28-02-22;0.608331037;0.649149457;0.049343301;8.111258178;85.21268898;Media;Alta
01-03-22;0.59314673;0.631368833;0.050406345;8.498124062;85.01266397;Media;Alta
02-03-22;0.487140159;0.500566121;0.049783354;10.21951348;85.83913614;Media;Alta
03-03-22;0.492227089;0.531081174;0.048128135;9.777628344;84.82734848;Media;Alta
04-03-22;0.565826381;0.680414667;0.050452771;8.916652296;78.76189719;Media;Alta
05-03-22;0.545019797;0.687402008;0.049180908;9.023692015;85.38589719;Media;Alta
06-03-22;0.464135055;0.646721656;0.039830264;8.581610697;85.38589719;Media;Alta
07-03-22;0.47891111;0.768299209;0.043406471;9.063575774;83.56189719;Media;Media
08-03-22;0.50444245;0.789549282;0.069082639;13.69485043;81.73789719;Media;Alta
09-03-22;0.53;0.687402008;0.040962837;7.728837093;75.92698293;Media;Alta
10-03-22;0.647505744;0.737924791;0.066411268;10.25647553;83.50429719;Media;Baja
11-03-22;0.612138578;0.748552954;0.054821842;8.955789461;85.63873779;Media;Baja
12-03-22;0.438647537;0.728003833;0.045992715;10.48511864;82.82792418;Media;Alta
13-03-22;0.535596258;0.705047344;0.046416945;8.666405784;81.82689989;Media;Media
14-03-22;0.662798208;0.670422028;0.066852946;10.08647051;81.55877953;Media;Baja
15-03-22;1.189293611;0.961084611;0.109782113;9.230867152;78.34955366;Media;Baja
16-03-22;0.973704226;1.024543163;0.092433393;9.492964147;81.15922936;Media;Baja
17-03-22;0.901424828;0.850655053;0.086039523;9.544836176;82.86039454;Media;Baja
18-03-22;1.143027547;0.802571604;0.094509251;8.268326589;81.00408762;Alta;Baja
19-03-22;1.018123788;0.787416733;0.064504601;6.33563439;82.96269073;Media;Baja
20-03-22;0.631341963;0.737430738;0.05316184;8.420450837;83.65408372;Media;Baja
21-03-22;0.670579241;0.807923481;0.061599472;9.186009438;82.72828375;Media;Baja
22-03-22;0.927460809;0.77;0.073891608;7.967086834;83.21153888;Media;Baja
23-03-22;0.740854441;0.763613162;0.052559992;7.094509878;79.82237587;Media;Baja
24-03-22;0.828531719;0.745657957;0.066033759;7.969973558;82.79389719;Media;Baja
25-03-22;0.830309758;0.732579737;0.069708117;8.395435094;83.17472803;Media;Baja
26-03-22;0.608679021;0.82;0.064426361;10.58461992;80.27371621;Media;Baja
27-03-22;0.566158253;0.809767442;0.046155651;8.15242923;78.82160235;Media;Baja
28-03-22;0.490276533;0.698849071;0.036898294;7.526016795;83.375483;Media;Alta
29-03-22;0.577595707;0.799532392;0.049937877;8.645818528;81.0246371;Media;Baja
30-03-22;0.742078086;0.783898408;0.065674784;8.85011767;83.04230644;Media;Baja
31-03-22;0.641643448;0.720306049;0.058025041;9.043190822;83.7756944;Media;Baja
01-04-22;0.518943845;0.857520483;0.035746359;6.888290439;83.15686297;Media;Media
02-04-22;0.576834461;0.677610865;0.053168994;9.2173747;81.46683078;Media;Alta
03-04-22;0.610976365;1.041671554;0.064926648;10.62670374;82.89339357;Media;Media
04-04-22;0.559120212;0.694335664;0.046722587;8.356447546;84.55919379;Media;Alta
05-04-22;0.605060496;0.582587472;0.050276287;8.309299288;82.52529944;Media;Baja
06-04-22;0.529109979;0.6;0.031913626;6.031567588;80.50962818;Alta;Baja
07-04-22;0.553919358;0.6;0.040271166;7.270221814;81.55199361;Media;Media
08-04-22;0.587288652;0.58;0.064123773;10.91861264;81.64704719;Media;Alta
09-04-22;0.514368669;0.623110535;0.029694321;5.772964575;82.15121316;Alta;Media
10-04-22;0.51913737;0.539693323;0.059533506;11.46777509;80.8440673;Alta;Alta
11-04-22;0.522537679;0.606186188;0.062562604;11.97284072;82.55252653;Alta;Media
12-04-22;0.548861491;0.540122359;0.046098659;8.398960274;82.60307792;Media;Media
13-04-22;0.593650362;0.516222599;0.043171244;7.272166714;85.06651893;Media;Media
14-04-22;0.605457028;0.685409085;0.032783703;5.414703453;85.92547511;Media;Media
15-04-22;0.688860082;0.620576336;0.050857392;7.382833303;84.67563578;Media;Media
16-04-22;0.735045566;0.727507985;0.044753198;6.088493039;85.39744968;Media;Baja
17-04-22;0.707725446;1.207355056;0.052399198;7.403887874;82.24613191;Media;Baja
18-04-22;0.597309857;0.936313298;0.057107125;9.56072029;84.31783576;Media;Baja
19-04-22;0.834932878;0.940171085;0.088055214;10.54638238;84.73758233;Media;Baja
20-04-22;0.822116156;1.413708207;0.060967933;7.415975531;81.16199719;Media;Baja
21-04-22;0.816002264;0.955542169;0.078928192;9.672545707;83.87013719;Media;Baja
22-04-22;0.563774914;0.993846154;0.044801008;7.946612576;82.92447368;Media;Media
23-04-22;0.533858289;0.867823351;0.047526081;8.902377565;82.27187324;Media;Baja
24-04-22;0.529742992;0.924568231;0.043850139;8.277625176;83.77934195;Media;Baja
25-04-22;0.611937417;1.524975582;0.044299809;7.239271157;82.88080424;Media;Baja
26-04-22;0.714851161;1.176425703;0.059974775;8.389826834;83.37873652;Media;Baja
27-04-22;0.607721573;1.155028913;0.042628043;7.014403424;83.5366624;Media;Baja
28-04-22;0.493418904;0.828541597;0.046004762;9.323672348;83.54846863;Media;Baja
29-04-22;0.55363481;0.720596506;0.041189314;7.439798466;84.9101524;Media;Baja
30-04-22;0.558131308;0.785152709;0.033715193;6.040727836;83.36727876;Alta;Baja
01-05-22;0.641801545;0.681092919;0.037962055;5.914921141;83.46589719;Media;Baja
02-05-22;0.623109168;0.697176008;0.041078253;6.592464888;83.84989719;Media;Baja
03-05-22;0.556032921;0.609220355;0.033172623;5.965945898;82.54021357;Media;Baja
04-05-22;0.503289329;0.79;0.041358273;8.217593934;81.11589719;Media;Baja
05-05-22;0.582579949;0.688535566;0.040511503;6.953810096;81.66879719;Media;Baja
06-05-22;0.507685117;1.20879875;0.050900669;10.02603131;80.78687361;Media;Baja
07-05-22;0.558857658;1.618046181;0.064737069;11.58382074;81.51914982;Media;Baja
08-05-22;0.511293168;0.46;0.049051378;9.593591561;82.34269719;Alta;Alta
