Date Fixed;X;Y;Z;Location Error;Moment;Energy
23-03-10;306.51;865.75;2654.688731;13;9.44E+09;5.37E+04
23-03-10;295.12;864.09;2671.748731;11;7.36E+09;9.16E+04
23-03-10;279.78;862.91;2658.168731;11;7.76E+09;6.46E+04
23-03-10;296.58;873.84;2663.948731;11;8.79E+09;7.30E+04
23-03-10;277.24;875.02;2532.308731;7;6.06E+09;1.05E+04
23-03-10;886.12;984.56;2515.878731;29;1.36E+09;1.49E+05
24-03-10;1306.19;92.77;2662.238731;12;1.06E+11;4.28E+04
24-03-10;1078.05;676.4;2600.748731;10;2.23E+09;1.10E+04
25-03-10;1815.77;484.36;2994.418731;19;1.51E+09;1.53E+04
26-03-10;339.12;1044.6;2678.108731;15;7.35E+08;2.37E+04
27-03-10;709.62;682.71;2555.108731;7;6.90E+09;2.48E+04
27-03-10;31.97;789.19;2093.798731;6;4.53E+09;8.92E+05
27-03-10;1827.43;2369.52;2150.318731;11;1.08E+09;2.44E+04
27-03-10;818.58;973.32;2696.748731;39;7.37E+08;2.43E+04
27-03-10;475.94;240.37;2676.358731;133;8.41E+08;1.68E+04
27-03-10;1873.81;457.32;3035.508731;22;2.69E+10;6.21E+04
27-03-10;748.66;-1299.55;2736.838731;94;8.94E+08;1.41E+04
28-03-10;1572.63;792.04;3045.928731;18;2.35E+09;1.43E+04
28-03-10;971.86;234.53;1875.888731;72;4.31E+08;2.36E+05
28-03-10;1194.44;47.97;3771.248731;174;3.43E+08;1.32E+04
28-03-10;1085.61;625.62;2648.448731;9;3.31E+10;3.70E+04
28-03-10;1096.64;73.5;2723.368731;16;4.32E+10;1.09E+05
28-03-10;613.2;698.45;2502.068731;240;2.17E+08;4.45E+04
30-03-10;3086.09;-1580.65;1943.528731;173;4.69E+08;4.89E+04
30-03-10;956.51;1118.22;2507.398731;8;2.30E+09;1.58E+04
30-03-10;2511;2646.72;1492.158731;236;8.62E+08;4.52E+04
30-03-10;3145.99;1006.46;3134.508731;117;8.98E+08;1.86E+04
30-03-10;2648.35;-1610.03;3320.868731;278;3.73E+08;1.35E+04
30-03-10;718.53;-489.34;2560.928731;20;1.32E+10;1.27E+04
31-03-10;1209.3;131.98;2593.868731;11;2.70E+10;9.91E+04
31-03-10;1546.45;1032.21;3657.658731;247;3.49E+08;8.59E+04
31-03-10;728;-561;2743.568731;163;4.27E+07;1.08E+04
31-03-10;1292.72;558.72;2376.048731;16;1.02E+09;3.87E+04
31-03-10;1699.83;35.01;2544.988731;8;5.27E+08;6.48E+04
31-03-10;1225.73;2762.55;2028.558731;11;1.34E+10;7.11E+05
31-03-10;1443.94;-105.28;2751.228731;177;5.29E+07;1.21E+04
31-03-10;662.21;789.91;2510.308731;153;4.09E+08;1.75E+04
31-03-10;1022.11;-486.12;2725.108731;81;4.33E+08;1.66E+04
31-03-10;705.8;707.41;2690.988731;8;7.00E+09;1.14E+04
31-03-10;956.36;-320.52;2776.328731;95;3.55E+08;3.69E+04
01-04-10;-372.19;-839.46;2689.578731;165;3.17E+08;1.00E+04
01-04-10;637.82;-446.16;1780.858731;14;2.64E+08;1.59E+04
01-04-10;-135.45;1996.2;2199.678731;404;5.79E+07;1.07E+04
01-04-10;1183.62;1288.83;2831.528731;46;2.57E+07;1.74E+04
01-04-10;525.15;2134.44;1729.118731;107;3.65E+08;1.17E+04
01-04-10;762.45;1352.14;2494.598731;8;9.70E+08;4.28E+04
02-04-10;1293.2;143.24;2582.228731;8;9.85E+09;2.41E+04
02-04-10;1279.1;22.78;2575.098731;5;5.70E+09;2.46E+04
02-04-10;1865.83;469.72;3066.438731;13;5.29E+10;1.94E+05
02-04-10;2075.5;475.33;2926.018731;15;1.03E+10;4.91E+04
02-04-10;1559.86;810.29;3102.118731;20;4.11E+09;2.08E+04
02-04-10;1206.16;599.13;3203.898731;68;8.58E+08;1.75E+05
02-04-10;669.28;726.66;2658.618731;12;1.19E+11;2.49E+06
02-04-10;677.67;780.66;2508.428731;77;8.82E+08;1.02E+05
02-04-10;1510.58;1015.11;3114.648731;15;1.03E+10;4.78E+04
03-04-10;1819.43;216.68;2647.288731;52;3.94E+08;1.04E+04
03-04-10;2390.1;1008.11;1734.388731;192;3.53E+08;1.06E+04
03-04-10;517.39;8.18;2627.658731;126;7.79E+07;1.28E+04
04-04-10;1318.78;723.22;2815.428731;36;1.37E+09;1.26E+04
04-04-10;1398.66;762.7;2593.748731;534;1.41E+08;1.00E+04
04-04-10;1516.54;-510.7;2763.878731;443;5.56E+07;1.58E+04
04-04-10;243.64;1195.09;3025.098731;67;6.01E+08;7.51E+04
05-04-10;1198.97;134.14;2611.838731;8;3.94E+10;8.49E+04
05-04-10;1799.35;275.07;3892.198731;119;3.71E+08;1.25E+04
05-04-10;158.27;-416.15;2702.278731;244;2.63E+08;1.19E+05
05-04-10;458.17;882.25;2157.708731;6;8.38E+09;9.88E+04
06-04-10;1852.49;-0.88;2790.868731;19;2.13E+10;1.04E+04
06-04-10;720.61;698.98;2533.158731;82;8.83E+07;1.31E+04
06-04-10;1736.14;-738.59;2427.948731;32;8.79E+10;1.20E+05
07-04-10;1314.26;21.07;2578.048731;8;2.36E+09;2.66E+04
07-04-10;1280.5;151.61;2595.838731;10;5.66E+09;1.72E+04
08-04-10;672.24;660.77;2679.868731;10;2.63E+10;1.08E+05
08-04-10;1136.8;790.55;2798.408731;15;3.21E+11;8.20E+06
08-04-10;1218.16;765.55;2701.608731;34;1.22E+10;7.65E+04
08-04-10;1773.85;807.68;3097.708731;11;1.16E+09;1.17E+04
10-04-10;726.18;691.71;2587.628731;9;1.91E+10;7.35E+04
11-04-10;692.7;682.52;2604.448731;9;2.06E+10;6.70E+04
12-04-10;2437.28;572.51;3058.998731;18;1.64E+11;1.26E+05
12-04-10;1424.16;-469.16;2787.138731;9;1.19E+10;1.15E+04
12-04-10;1405.24;-456.18;2784.488731;5;1.17E+10;1.47E+04
12-04-10;762.97;-523.34;2597.968731;7;6.02E+10;1.07E+05
13-04-10;1867.57;440.07;3088.588731;12;1.65E+09;3.23E+04
13-04-10;1827.2;475.02;2992.038731;7;1.76E+10;1.29E+04
13-04-10;328.33;945.33;2645.958731;9;1.11E+10;7.41E+04
13-04-10;1829.89;425.79;3162.098731;10;1.17E+09;1.09E+04
13-04-10;1867.21;464;3044.388731;12;5.71E+10;2.75E+05
14-04-10;1256.93;787.16;2750.258731;34;1.22E+09;1.16E+04
15-04-10;717.02;693.5;2581.018731;9;7.28E+09;1.83E+04
15-04-10;544.38;1194.08;2445.588731;14;7.21E+08;2.19E+04
15-04-10;1179.46;566.6;2623.798731;10;7.42E+09;3.47E+04
15-04-10;1170.12;570.45;2606.918731;10;6.15E+09;4.17E+04
16-04-10;1059.11;81.38;2741.068731;28;9.53E+10;9.23E+04
16-04-10;1114.95;604.14;2523.138731;12;6.55E+08;5.37E+04
16-04-10;1077.18;628.49;2560.058731;11;2.53E+10;1.24E+05
17-04-10;1513.82;-497.14;2758.888731;209;1.95E+08;2.56E+04
17-04-10;1744.63;-131.05;2996.948731;207;8.62E+07;1.40E+04
18-04-10;742.17;433.46;2622.238731;142;5.91E+07;2.24E+04
18-04-10;288.26;636.22;3992.408731;186;4.88E+08;1.27E+06
18-04-10;1413.17;501.55;3210.298731;30;1.46E+09;1.26E+04
18-04-10;1796.25;1616.59;2001.428731;116;1.12E+08;1.22E+06
18-04-10;1496.78;972.93;3588.398731;107;8.06E+07;1.49E+04
18-04-10;753.31;827.83;2386.408731;670;9.88E+07;1.70E+04
19-04-10;1921.05;26.26;2834.028731;13;6.65E+08;3.01E+04
19-04-10;1256.62;794.77;2759.768731;12;1.25E+09;1.05E+04
19-04-10;1304.93;109.65;2693.768731;10;4.00E+10;2.60E+04
20-04-10;1199.48;136.77;2606.978731;6;2.08E+10;7.33E+04
20-04-10;472.93;1020.13;2450.968731;12;5.84E+08;5.20E+04
20-04-10;1914.62;462.03;3030.928731;9;2.68E+10;1.29E+05
20-04-10;788.37;1002.78;2599.988731;137;9.18E+07;7.60E+04
21-04-10;1384.12;-432.86;2765.578731;5;3.30E+10;2.49E+04
21-04-10;1333.53;-441.9;2744.918731;8;2.07E+11;2.06E+05
21-04-10;1383.49;-451.72;2780.068731;9;2.63E+10;2.77E+04
21-04-10;1570.7;755.58;3090.008731;15;4.11E+09;3.78E+04
21-04-10;1285.76;805.85;2798.218731;32;2.64E+08;2.48E+04
21-04-10;1032.82;493.27;2630.218731;11;5.19E+09;1.63E+04
22-04-10;771.65;587.98;2481.908731;142;6.93E+07;2.94E+04
22-04-10;1941.85;472.19;3009.858731;18;2.62E+10;8.28E+04
22-04-10;1840.13;-28.59;2765.648731;9;9.62E+08;1.09E+04
22-04-10;855.48;1096.64;2595.198731;5;2.32E+09;1.10E+04
22-04-10;804.84;922.26;2223.278731;6;1.83E+09;3.73E+04
23-04-10;4853.48;3373.09;4921.898731;204;5.94E+09;1.42E+07
23-04-10;329.98;1081.92;2595.338731;12;2.91E+09;2.59E+04
23-04-10;2980.49;-3019.14;2952.988731;328;2.58E+10;5.22E+06
23-04-10;489.49;734.05;2613.208731;207;4.77E+07;1.97E+04
24-04-10;-46.23;-1095.9;2922.588731;243;1.67E+08;3.11E+04
24-04-10;856.82;979.48;2513.238731;11;4.23E+09;1.18E+04
24-04-10;1106.07;614.53;2647.238731;10;3.75E+09;1.30E+04
24-04-10;846.97;989.46;2508.438731;12;5.14E+09;2.00E+04
24-04-10;690.54;1112.52;2552.248731;248;8.92E+07;1.94E+04
24-04-10;627.7;-817.2;2821.298731;378;1.04E+08;2.54E+04
24-04-10;946.79;-140.25;2739.868731;149;4.42E+08;1.23E+04
25-04-10;1627.83;1.78;2786.678731;160;6.86E+07;6.72E+04
25-04-10;1308.49;712.63;2787.928731;7;1.32E+09;1.80E+04
25-04-10;260.79;598.88;2410.488731;184;1.23E+08;1.15E+04
26-04-10;1160.57;612.67;2456.238731;11;1.02E+09;1.96E+04
26-04-10;416.4;1149.15;2857.498731;26;1.10E+08;2.23E+04
26-04-10;1728.62;436.4;3040.368731;7;7.51E+08;1.23E+04
26-04-10;275.05;1102.27;1464.608731;56;1.24E+08;2.63E+04
26-04-10;1694.52;132.5;2788.938731;174;3.08E+07;1.42E+04
27-04-10;199.54;658.68;2544.048731;160;1.72E+08;1.60E+04
27-04-10;1031.2;507.07;2605.058731;10;6.63E+09;5.19E+04
27-04-10;1546.15;826.09;3106.698731;21;6.15E+09;6.76E+04
27-04-10;1312.71;533.3;2631.508731;108;1.32E+08;1.05E+04
27-04-10;641.24;-123.31;2699.378731;172;5.92E+08;1.41E+04
27-04-10;1587.74;808.76;2453.588731;217;1.05E+08;2.02E+04
27-04-10;2645.62;1449.65;3763.718731;188;8.35E+08;5.40E+04
28-04-10;779.12;-97.92;2748.968731;182;1.39E+08;1.27E+04
28-04-10;1708.14;407.69;3099.608731;8;1.26E+09;1.33E+04
28-04-10;1433.12;-841.61;2820.708731;260;1.51E+08;1.27E+05
28-04-10;997.83;213.32;2617.948731;73;5.65E+08;1.39E+04
28-04-10;800.2;1618.66;4199.118731;153;3.21E+08;1.85E+04
29-04-10;1227.51;749.09;2787.358731;36;1.72E+11;1.92E+06
29-04-10;1248.8;741.27;2671.968731;10;1.19E+09;1.36E+04
29-04-10;1008.77;-171.27;2722.318731;144;5.35E+07;1.31E+04
29-04-10;886.72;907.03;2617.258731;179;1.82E+08;1.15E+04
29-04-10;1971.04;515.72;2884.138731;14;1.87E+09;6.04E+04
29-04-10;2073.68;1737.71;2880.598731;65;1.82E+08;2.11E+04
30-04-10;1124.06;51.19;2717.858731;8;6.21E+10;1.45E+05
30-04-10;761.97;842.7;2544.058731;8;1.13E+10;1.81E+04
30-04-10;1920.97;29.99;2837.358731;8;4.78E+08;2.66E+04
30-04-10;1593.65;775.98;3072.108731;8;3.64E+09;1.60E+04
01-05-10;1787.06;429.31;3129.018731;15;7.14E+08;1.04E+04
01-05-10;515.76;-543.38;2510.288731;114;1.76E+08;1.28E+04
01-05-10;2024.84;502.04;2933.018731;11;1.19E+10;1.92E+04
01-05-10;1466.94;-248.74;2781.238731;101;3.86E+07;1.51E+04
01-05-10;1259.34;862.39;3433.568731;72;1.21E+08;1.81E+04
01-05-10;858.77;610.53;2583.268731;146;1.77E+08;2.53E+04
01-05-10;1145.45;1083.63;3273.278731;81;1.66E+08;3.25E+04
02-05-10;584.56;211.78;3147.478731;66;1.65E+08;1.66E+04
02-05-10;503.26;952.65;4249.598731;142;3.11E+08;2.31E+04
02-05-10;1200.23;139.26;2606.658731;11;1.67E+10;8.97E+04
02-05-10;1054.93;626.53;2691.128731;13;1.83E+11;1.87E+06
02-05-10;1149.64;650.94;2722.188731;12;2.15E+11;2.81E+06
02-05-10;1491.11;764.2;3042.928731;27;1.37E+09;1.14E+04
03-05-10;908.8;929.28;2260.588731;10;1.49E+09;1.06E+04
03-05-10;836.23;1152.99;2466.898731;96;1.48E+08;4.17E+04
03-05-10;793.5;694.34;2428.018731;13;4.00E+09;3.34E+04
03-05-10;1689.36;860.42;3031.988731;17;1.13E+10;4.94E+04
03-05-10;1641.59;406.72;2732.358731;52;6.42E+07;3.79E+04
04-05-10;851.91;-698.74;2788.798731;446;3.85E+10;4.06E+05
04-05-10;1678.24;1251.14;2899.098731;54;3.50E+11;1.19E+07
04-05-10;-474.28;1198.23;1964.308731;54;1.84E+09;4.18E+04
04-05-10;1075.27;1090.85;2377.468731;214;2.12E+11;5.97E+04
05-05-10;1997.16;450.81;2934.368731;12;4.06E+09;7.45E+04
05-05-10;1526.85;884.47;2172.928731;202;5.73E+07;5.53E+04
05-05-10;1190.26;792.97;1472.838731;68;7.82E+07;2.01E+04
05-05-10;334.7;955.36;2698.468731;15;1.07E+10;2.33E+04
05-05-10;270.49;917.36;1922.968731;10;9.22E+09;1.77E+04
05-05-10;-984.95;1222.27;3472.498731;206;5.85E+09;1.32E+07
05-05-10;799.62;1096.45;2495.658731;20;2.07E+08;1.47E+04
05-05-10;975.85;-560.92;2831.428731;269;1.58E+08;1.90E+04
06-05-10;713.32;583.59;2478.008731;6;3.19E+10;5.93E+05
06-05-10;730;588.1;2494.558731;16;1.99E+10;1.97E+05
06-05-10;1885.56;497.02;3068.528731;13;3.92E+10;2.80E+04
06-05-10;639.64;-257.99;2576.298731;62;1.98E+08;1.81E+04
06-05-10;1859.73;469.19;3087.958731;11;2.03E+10;1.60E+04
06-05-10;-1054.6;1737.93;2565.048731;496;8.87E+07;1.02E+04
06-05-10;920.43;1086.53;2563.888731;54;1.13E+08;2.83E+04
06-05-10;1164.69;987.27;2785.048731;106;1.43E+08;8.29E+04
06-05-10;2962.11;1759.62;3761.308731;346;4.47E+08;4.24E+05
06-05-10;2022.72;460.15;2380.578731;8;8.06E+08;2.05E+04
06-05-10;1184.18;785.27;2616.498731;9;2.82E+08;1.15E+04
07-05-10;1704.71;380.52;3165.618731;6;2.49E+09;2.63E+04
07-05-10;1692.67;485.15;3180.618731;16;3.41E+09;1.03E+04
07-05-10;1193.68;640.6;2536.258731;9;3.67E+08;1.86E+04
07-05-10;1300.24;713.09;2765.548731;16;2.36E+08;1.42E+04
07-05-10;1923.73;493.24;3142.408731;14;1.65E+10;1.15E+04
07-05-10;1212.56;118.7;2628.348731;11;1.92E+09;1.97E+04
07-05-10;1377.11;179.37;2717.668731;229;3.99E+07;1.19E+04
07-05-10;803.07;495.95;3158.868731;62;2.62E+08;1.40E+04
07-05-10;1937.66;303.28;3201.408731;277;8.50E+08;1.39E+04
07-05-10;896.22;630.7;2447.778731;238;7.09E+08;1.73E+04
07-05-10;838.72;-1160.09;2921.128731;256;2.89E+08;8.37E+04
07-05-10;1476.44;488.94;2729.318731;5;1.05E+08;2.13E+04
07-05-10;1490.73;1527.89;2275.308731;66;7.98E+08;4.95E+04
07-05-10;1846.68;466.58;3179.138731;14;1.90E+10;1.57E+05
07-05-10;-440.72;1008.86;2910.068731;235;7.69E+08;3.40E+04
07-05-10;340.36;847.59;2684.308731;11;3.08E+09;2.90E+04
07-05-10;381.17;1056.73;2678.898731;16;1.05E+09;1.01E+04
08-05-10;1898.34;492.71;3085.908731;16;4.61E+10;9.88E+04
08-05-10;1045.52;511.69;2540.558731;22;4.52E+09;4.99E+04
08-05-10;1112.68;-7.25;2584.038731;16;6.49E+08;1.39E+04
08-05-10;1030;630.78;2510.068731;12;8.62E+08;2.72E+04
08-05-10;655.18;1087.08;2535.678731;18;6.45E+08;1.16E+04
08-05-10;1247.47;408.71;2749.478731;72;1.55E+08;1.26E+04
08-05-10;662.78;841.57;3077.758731;55;7.08E+07;1.58E+04
08-05-10;1473.77;662.88;2899.338731;11;4.51E+08;1.02E+04
08-05-10;881;-549;2750.568731;139;7.05E+07;5.13E+04
09-05-10;267.05;102.94;2765.948731;101;1.16E+08;2.38E+04
09-05-10;1046.39;597.39;2600.048731;164;1.04E+08;1.96E+04
09-05-10;843.3;1223.14;2508.568731;81;8.00E+07;1.77E+04
09-05-10;688.43;-676.05;2500.688731;13;8.33E+08;6.77E+05
09-05-10;767.79;-496.7;2570.458731;17;4.21E+09;1.14E+04
09-05-10;783.85;624.96;2480.388731;17;5.84E+09;1.08E+04
09-05-10;1436.02;574.8;2784.718731;12;1.80E+08;1.02E+04
09-05-10;1363.77;-393.99;2744.408731;302;1.43E+08;2.34E+04
09-05-10;959.42;1289.52;2534.768731;94;1.06E+08;2.27E+04
09-05-10;1604.95;784.8;3120.528731;7;1.53E+10;1.54E+05
09-05-10;1269.8;688.9;2762.108731;7;2.58E+08;1.01E+04
10-05-10;1020.94;491.16;2621.968731;12;3.41E+09;1.15E+04
10-05-10;350.54;1058.74;2666.188731;14;1.58E+09;1.29E+04
10-05-10;676.28;-276.89;2494.888731;9;1.33E+09;1.89E+04
11-05-10;1325.33;-213.2;2573.948731;164;4.78E+07;1.04E+04
11-05-10;2289.81;539.05;3389.468731;9;1.42E+10;1.38E+04
11-05-10;914.97;-42.52;3036.268731;139;7.60E+07;1.60E+04
11-05-10;2491.84;763.15;3550.538731;16;1.33E+12;1.38E+05
11-05-10;1370.85;743.25;2836.458731;9;1.59E+08;1.12E+04
11-05-10;1029.51;694.99;2527.148731;11;1.22E+09;1.25E+04
11-05-10;756.79;626.33;2506.238731;11;3.70E+09;2.53E+04
11-05-10;1363.59;-515.14;2766.618731;162;1.02E+08;7.06E+04
11-05-10;1301.23;-381.29;2770.168731;189;9.31E+07;2.07E+04
11-05-10;364.02;922.92;2641.268731;11;8.24E+09;8.04E+04
12-05-10;1516.53;-472.46;2820.818731;10;6.54E+09;3.99E+04
12-05-10;1292.86;604.59;2519.188731;10;5.90E+08;1.37E+04
12-05-10;993.4;634.33;2498.988731;14;8.84E+08;4.02E+04
12-05-10;1165.45;758.39;2563.108731;9;1.09E+09;2.30E+04
12-05-10;1269.33;698.22;2785.518731;16;3.12E+08;1.44E+04
12-05-10;1354.4;-214.63;2670.008731;141;6.57E+07;4.08E+04
12-05-10;1481.98;658.38;2910.278731;8;1.44E+09;4.16E+04
12-05-10;1503.57;-473.77;2736.538731;228;8.72E+07;2.53E+04
12-05-10;1224.27;117.85;2617.458731;9;1.36E+09;1.50E+04
12-05-10;1563.79;802.49;3059.848731;8;1.51E+10;8.13E+04
13-05-10;611.6;1019.33;2605.458731;8;5.34E+08;1.96E+04
13-05-10;746.85;-695.8;2863.968731;17;8.02E+08;5.25E+04
13-05-10;709.68;-634.98;2567.388731;15;8.58E+08;2.77E+04
13-05-10;505.68;852.68;2436.498731;16;5.80E+08;2.27E+04
13-05-10;1192.96;781.02;2600.238731;14;1.65E+08;2.33E+04
13-05-10;698.78;681.67;2609.348731;8;3.07E+10;1.09E+05
13-05-10;729.61;720.95;2560.138731;9;7.75E+09;1.14E+04
13-05-10;2068.47;610.2;3517.898731;8;7.78E+10;1.11E+04
13-05-10;995.4;506.29;2597.968731;10;3.27E+09;1.96E+05
13-05-10;801.09;898.3;2515.948731;5;3.16E+09;5.18E+04
14-05-10;1786.42;421.41;3198.928731;10;1.56E+10;1.92E+04
14-05-10;1224.8;756.9;2672.888731;21;3.21E+09;1.18E+04
14-05-10;1427.18;811.84;3006.608731;12;2.84E+09;1.47E+04
14-05-10;752.24;-611.09;2576.768731;20;5.06E+09;1.21E+05
14-05-10;1845.07;62.49;2832.048731;10;6.40E+10;1.45E+04
14-05-10;1379.57;760.36;2826.128731;9;1.80E+08;1.48E+04
14-05-10;865.21;1042.06;2467.688731;12;1.03E+09;1.01E+04
14-05-10;884.26;1029.48;2508.188731;7;8.16E+08;5.84E+04
14-05-10;914.26;991.27;2362.938731;9;6.79E+09;6.32E+04
15-05-10;765.15;629.69;2476.228731;12;6.11E+09;1.14E+04
15-05-10;1224.19;757.39;2713.758731;10;2.40E+08;1.22E+04
15-05-10;1526.3;-1986.27;3005.718731;49;7.64E+08;1.99E+04
15-05-10;472.46;-82.5;2999.798731;148;6.06E+08;1.21E+04
15-05-10;319.92;-361.95;4525.838731;135;7.66E+08;2.03E+04
15-05-10;99.9;-236.45;2357.818731;40;5.95E+08;2.60E+04
15-05-10;1818.03;508.49;3115.468731;14;4.19E+10;1.47E+04
15-05-10;395.77;701.43;2554.138731;50;9.79E+08;1.10E+04
15-05-10;-3793.49;232.53;3620.998731;696;5.72E+08;7.59E+05
15-05-10;1494.58;697.06;2946.958731;10;6.06E+08;2.65E+04
15-05-10;1373.47;822.56;2945.758731;9;3.58E+08;1.74E+04
15-05-10;1896.04;434.15;3538.958731;13;2.58E+10;1.33E+04
16-05-10;989.33;942.2;2336.948731;8;2.10E+08;1.32E+04
16-05-10;1852.04;464.6;3140.748731;10;2.76E+10;2.23E+04
16-05-10;1284.22;712.7;2765.708731;11;9.01E+08;2.31E+04
16-05-10;1883.19;456.17;3197.578731;12;2.83E+10;2.84E+04
16-05-10;1780.8;805.86;1804.708731;46;1.56E+09;1.00E+04
17-05-10;1554.2;789.94;3110.498731;12;2.18E+10;1.20E+05
17-05-10;446.57;1000.68;2521.438731;9;1.65E+09;1.79E+04
17-05-10;724.68;1225.74;2484.408731;5;6.22E+08;1.12E+04
17-05-10;726.04;-687.68;2536.138731;9;7.35E+08;4.83E+04
17-05-10;1252.65;-38.91;2692.788731;170;2.80E+08;1.12E+04
17-05-10;659.77;1168.41;1558.758731;67;1.16E+08;1.72E+04
17-05-10;1129.89;-694.7;3454.168731;35;3.58E+08;2.22E+04
17-05-10;3681.85;-433.8;2795.808731;49;5.47E+08;5.97E+04
17-05-10;1887.28;57.69;2807.228731;15;1.00E+11;1.97E+04
17-05-10;2328.05;-2088.64;3384.978731;744;4.33E+08;1.02E+04
17-05-10;2435.61;535.16;3300.328731;16;1.00E+12;9.73E+04
17-05-10;804.31;643.47;2496.278731;11;2.93E+10;4.28E+04
17-05-10;1384.81;-465.08;2720.618731;12;6.65E+09;2.48E+04
18-05-10;1188.4;-110.59;2585.858731;11;1.31E+09;9.08E+04
18-05-10;1170.86;107.78;2592.578731;8;1.21E+10;2.98E+04
18-05-10;802.81;996.39;2620.498731;4;1.44E+07;1.76E+04
18-05-10;1118.81;654.22;2697.758731;7;2.47E+09;1.22E+04
18-05-10;894.75;-1.15;3614.348731;56;5.75E+08;4.85E+04
18-05-10;2051.31;570.29;3157.628731;9;2.73E+10;3.98E+04
18-05-10;284.29;-59.23;2263.778731;20;5.81E+09;1.64E+04
18-05-10;1357.93;813.93;2932.048731;10;6.33E+09;1.59E+04
19-05-10;1142.04;48.2;2751.478731;25;6.99E+10;5.09E+05
19-05-10;1697.65;-901.43;2804.718731;285;1.24E+08;1.40E+04
19-05-10;1275.6;175.66;2605.718731;87;1.16E+08;1.16E+04
19-05-10;682.47;1112.53;2495.778731;16;4.08E+08;2.55E+05
19-05-10;1586.96;764.9;3097.278731;15;4.33E+09;1.22E+04
19-05-10;1902.23;31.54;2837.548731;14;6.96E+10;1.43E+04
19-05-10;1327.64;-438.8;2849.768731;12;1.80E+10;7.13E+05
19-05-10;1486.79;-454.23;2855.328731;13;6.74E+08;2.93E+04
20-05-10;1469.06;-257.3;2507.558731;12;8.62E+08;1.32E+04
20-05-10;1334.61;-499.82;2864.798731;15;1.11E+10;5.84E+04
20-05-10;2500.49;622.69;2967.008731;19;1.33E+12;9.86E+04
20-05-10;1771.71;1426.86;2836.268731;11;4.47E+08;1.87E+04
20-05-10;1078.08;653.81;2693.218731;6;2.23E+09;2.41E+04
20-05-10;1104.66;661.23;2713.658731;13;3.61E+09;2.08E+04
20-05-10;1531.44;-423.28;2827.218731;5;3.42E+08;6.54E+04
20-05-10;799.44;696.75;2492.548731;10;2.14E+10;6.74E+04
20-05-10;1810.29;427.1;3222.888731;8;5.04E+10;2.88E+04
20-05-10;1372.09;-418.63;2789.808731;9;1.31E+10;1.72E+04
20-05-10;891.72;-83.08;2591.268731;76;8.58E+08;2.38E+04
20-05-10;1619.54;788.35;3075.628731;8;2.46E+10;2.11E+05
20-05-10;1397.52;-456.23;2761.368731;216;9.33E+08;1.30E+04
21-05-10;2387.79;734.59;2679.268731;88;3.51E+10;1.48E+04
21-05-10;1707.18;95.1;2833.788731;7;8.33E+08;4.55E+04
21-05-10;875.43;1447.65;2630.118731;16;6.59E+08;7.23E+04
21-05-10;858.55;1334.94;2516.898731;13;8.90E+08;7.43E+04
21-05-10;629.95;979.01;2503.138731;12;6.41E+08;3.92E+04
21-05-10;1059.52;702.43;2605.298731;11;3.67E+09;3.40E+04
21-05-10;1712.38;459.8;3270.088731;7;6.70E+09;1.02E+04
21-05-10;1515.53;-471.27;2573.108731;167;1.64E+08;2.54E+04
21-05-10;1765.86;631.37;3439.528731;199;6.23E+08;1.81E+04
21-05-10;2248.42;-2307.92;3379.248731;1195;7.41E+08;1.45E+04
21-05-10;1337.69;-278.75;2717.568731;169;6.91E+08;1.06E+04
21-05-10;1203.69;-476.97;2701.868731;146;4.04E+08;2.55E+04
21-05-10;989.57;-820.62;2735.948731;100;3.29E+08;2.25E+04
21-05-10;17.81;-727.8;2434.428731;21;6.83E+08;7.87E+04
21-05-10;-714.21;-1223.36;2387.258731;158;8.96E+08;1.07E+04
21-05-10;2334.59;-1255.21;2798.668731;923;5.99E+08;2.36E+04
21-05-10;1272.31;733.79;2732.658731;14;3.31E+11;8.84E+05
21-05-10;1199.53;689.67;2739.328731;9;1.36E+10;2.34E+04
22-05-10;1307.89;785.16;2788.338731;9;7.27E+08;5.89E+04
22-05-10;1389.57;707.24;1586.428731;81;1.65E+08;1.12E+04
22-05-10;1255.58;210.62;2514.158731;109;1.16E+08;1.20E+04
22-05-10;365.47;1065.64;2513.958731;10;9.96E+08;2.63E+04
22-05-10;779.17;1106.81;2517.988731;21;2.70E+08;8.83E+04
22-05-10;1002.36;461.94;2607.178731;14;5.97E+09;4.01E+04
22-05-10;2180.03;575.62;3482.788731;11;1.91E+10;1.15E+04
22-05-10;1299.29;733.1;2855.488731;12;3.95E+09;1.30E+04
22-05-10;2741.39;1158.92;1857.358731;252;1.54E+08;1.06E+04
22-05-10;1202.02;754.04;2603.538731;12;5.53E+10;3.81E+05
22-05-10;1212.24;768.89;2578.138731;8;9.79E+11;1.93E+07
22-05-10;1402.83;-460.74;2779.198731;97;4.49E+08;1.35E+04
22-05-10;1240.92;718.95;2719.058731;10;2.81E+11;1.70E+06
22-05-10;1301.36;742.16;2789.678731;8;8.98E+09;2.61E+04
22-05-10;769.42;-432.23;2609.168731;14;1.17E+09;1.72E+04
22-05-10;1285.36;731.03;2748.388731;8;5.10E+08;1.88E+04
22-05-10;1371.32;-457.31;2762.268731;206;1.77E+08;1.82E+04
22-05-10;1479.24;-172.14;2727.518731;216;1.21E+08;3.71E+04
23-05-10;1633.72;824.21;3066.438731;13;3.37E+10;1.27E+05
